,Item,Naive,SES,Arima,Basic LSTM,Stacked LSTM,RNN,GRU
168,Sticker | Dosia (Gold) | Krakow 2017,38.56414782373017,38.74011392880009,38.81732287164097,149.06083242037084,131.53306061478278,39.71876228155719,147.50220231922296
169,Sticker | ESL Skull (Foil) | Katowice 2014,19.36576576733415,19.121492143876743,25.617917983870004,104.46339092875299,21.413180017927797,24.290446207455382,28.81947921275318
170,Sticker | Edward (Gold) | Krakow 2017,121.10906731471124,124.81170385308846,124.95786201889815,152.89199158875846,153.15291380360856,149.83070322948564,154.20418482619746
171,Sticker | EliGE (Gold) | Boston 2018,101.21921776797201,92.03807339215267,89.10194332922975,83.43561875854017,87.17300921522165,92.10450914438184,92.08630540979888
172,Sticker | EliGE (Gold) | London 2018,127.78659378043488,135.5143337027179,137.83188677545223,142.28843356586592,141.01141023222965,141.92941362638297,141.37801736009087
173,Sticker | FalleN (Gold) | Boston 2018,55.14823058520522,68.17260199890073,77.10914444852166,93.279960552505,92.54090103005534,92.40456311702755,93.15740334968228
174,Sticker | FalleN (Gold) | Krakow 2017,74.57081486771791,79.74792832358695,102.91073728319553,119.25634353602621,121.57817716883513,116.72891883827639,117.28861727164056
175,Sticker | Fnatic (Holo) | Katowice 2014,87.2259630224008,83.37494452025258,83.38036343347864,100.28473868952136,102.07370797481664,99.52860444261742,95.63308242679317
176,Sticker | GuardiaN (Gold) | Boston 2018,44.48233234385658,56.42457415031496,52.24575403559823,134.55291929082432,135.3263368192585,124.31531283334766,133.21673402303568
177,Sticker | GuardiaN (Gold) | Krakow 2017,73.87012060104135,74.28773819779929,72.9158145089259,135.83646926513492,137.00072387627034,139.85530480098453,136.45296226034176
178,Sticker | HEN1 (Gold) | Krakow 2017,83.75282009753226,91.0815006384486,95.0378526501031,138.52256651760442,141.38965512930886,135.16606910358706,138.1197841316403
179,Sticker | HS (Gold) | Krakow 2017,92.56354639077016,94.85951585739559,94.82951358290124,148.9299644435138,148.08131718511217,150.3774952279725,147.41505954671106
180,Sticker | Happy (Gold) | Boston 2018,55.61915385749098,55.76262395917268,57.23697789138928,72.18629964018724,74.42751528455342,77.29432689660746,70.29671143523188
181,Sticker | HellRaisers (Holo) | Katowice 2014,88.63659348602867,91.25698982859561,90.79066237459021,70.27241225467418,62.58424849302229,85.50142902345425,92.85448391873278
182,Sticker | Hobbit (Gold) | London 2018,108.87127686429625,110.93585538718966,120.7773193151248,123.49983574264057,121.86297700472551,124.28268156298198,122.90100715104678
183,Sticker | Howling Dawn,26.57939622031917,26.132096377281286,21.096932061273975,19.17750316098933,34.17386667959848,27.473714302515905,21.194475452577496
184,Sticker | JW (Gold) | Boston 2018,79.8220516670217,82.4041878135352,82.37128967149074,122.78642645008813,125.9971627916434,115.28477216216164,121.92720833630445
185,Sticker | JW (Gold) | Krakow 2017,119.13727131340963,121.26091998992815,121.24128322002018,147.77563768412787,147.24161558125112,147.1932772688771,147.60850092346513
186,Sticker | Jame (Gold) | Boston 2018,108.44710840610763,100.59285136936958,103.75012092477347,146.27285198997174,137.65305106490797,136.10512050444896,137.27568506271552
187,Sticker | LEGIJA (Gold) | Krakow 2017,80.31140680395616,83.93624343711184,81.27471071354987,150.242983749134,154.87549778020858,140.80198294736041,150.47070792884332
188,Sticker | LGB eSports (Holo) | Katowice 2014,52.61781210471464,59.57667796806497,56.64563476523281,27.64154816247473,28.499886920415598,42.74903025387915,54.33888358012239
189,Sticker | LUCAS1 (Gold) | Krakow 2017,77.28151970110657,81.38212310873095,81.38591706577563,135.62583190032703,132.97207755701226,122.7658019710663,135.16284642302463
190,Sticker | Lekr0 (Gold) | Boston 2018,126.58149807996193,124.2017776336117,125.36095401893998,153.17994655377456,155.71187660603164,152.52543583049356,152.41245743402007
191,Sticker | LoveYY (Gold) | Boston 2018,115.8342008556233,114.53475752506158,107.65614314720764,95.75068771842393,95.20510770130485,100.41352469744115,95.34989520260861
192,Sticker | MSL (Gold) | Krakow 2017,70.39283940774516,69.78899218926831,68.87955498238496,166.80118116932317,166.7111029118407,162.46312687852014,167.7091760535977
193,Sticker | Magisk (Gold) | Krakow 2017,92.87832491223824,97.7897098865746,97.5135888619164,149.84712057678263,152.36462485539806,146.23704616602936,149.10333090980836
194,Sticker | NAF (Gold) | Boston 2018,107.4375262282145,113.49830006998656,119.95070409497134,135.95392215329375,127.9077857979678,133.83675564365853,136.0060758607587
195,Sticker | NAF (Gold) | London 2018,77.85866586780121,76.06619796594599,110.2423060654722,118.14979152376188,117.47117629700021,120.5089249487525,117.87113347766937
196,Sticker | NBK- (Gold) | Krakow 2017,83.35317628512591,79.51556605199141,80.53028012068124,145.16899660098758,149.3628965897969,141.3429785212253,145.5250004630337
197,Sticker | NEO (Gold) | Boston 2018,45.07358918887536,45.61795005237581,45.63502250773591,128.11147724557767,128.3835083997244,124.06905344310275,128.2947927971617
198,Sticker | NEO (Gold) | Krakow 2017,76.85280097796043,77.4232496439453,75.72253507150981,141.4527184084214,139.4185017139511,139.74148238402003,140.87821808632262
199,Sticker | Natus Vincere (Holo) | Katowice 2014,52.89162926474096,53.418929614036884,50.86024449709684,49.91468688859351,51.22002839819971,56.974767334749835,54.94773206589435
200,Sticker | Natus Vincere | Katowice 2014,47.362151073987114,31.750592892632138,30.55972068214309,189.74706118011636,22.669768064490057,24.468964459713657,25.672941689214156
201,Sticker | NiKo (Gold) | Antwerp 2022,12.06703103519637,12.06703103381771,12.09071107446533,18.053827933490446,14.442533001963865,15.903968840827146,19.299107170126167
202,Sticker | NiKo (Gold) | Boston 2018,84.0134363006672,87.60146104511496,87.58677321386567,135.26407165207723,135.8375733746699,133.0960036330272,134.24438050255623
203,Sticker | NiKo (Gold) | Krakow 2017,87.63911568539325,92.70366700189382,92.7914042879284,134.02242670605742,139.80324156315606,134.61039369879262,137.24910106273106
204,Sticker | NiKo (Gold) | London 2018,58.048300140659045,60.15029729118328,59.14862996628231,99.43475951128453,97.8061157565495,91.36029849109622,98.75102136540515
205,Sticker | Nifty (Gold) | London 2018,44.11729015518333,56.66463417849717,77.01805243134834,90.25148307328418,86.59231031707752,90.94605592230073,88.34481123655435
206,Sticker | Ninjas in Pyjamas (Holo) | Katowice 2014,72.63636001243322,74.71312566206791,74.31479484932072,135.51111061543372,169.39943334113934,109.87930089967185,111.15438999388492
207,Sticker | RUSH (Gold) | Boston 2018,129.234125446418,128.96053445427017,128.95211285217923,157.58193904358814,157.2063498975625,154.8939259020487,157.4300793942252
208,Sticker | Reason Gaming | Katowice 2014,25.53942712178025,25.95090055342353,20.760564187792106,199.9237633066382,29.788382622161706,118.21743065266445,136.6333555681919
209,Sticker | SIXER (Gold) | Boston 2018,96.99898869811668,75.3944921855397,75.31445052574678,79.15940298911153,78.46195936759482,80.91668969754183,76.85483010517234
210,Sticker | ScreaM (Gold) | Boston 2018,53.44504220815171,48.29759092567535,69.7851661807911,74.46719122547802,73.6184493644014,70.47858151733479,73.8432337374608
211,Sticker | SicK (Gold) | Boston 2018,95.75533554137056,106.62715861021547,106.36544484863037,139.13579221342152,141.82264729077025,134.43247738820142,138.06705168149148
212,Sticker | Skadoodle (Gold) | Boston 2018,92.63344397383358,60.41495406030928,60.51398469187917,118.0744937921643,118.02475361791217,113.19562817352433,121.32661611102796
213,Sticker | Skadoodle (Gold) | Krakow 2017,56.4311428273002,54.064700265824364,54.104616683366295,48.36967638377511,52.6015749690448,51.50206447170779,53.16816716097909
214,Sticker | Skadoodle (Gold) | London 2018,36.872979673209606,38.74799567559945,38.73509087727872,103.81760084288115,107.32448441170646,73.11879806251842,105.29024658783513
215,Sticker | Stewie2K (Gold) | Boston 2018,28.279491015366805,39.39075860191013,32.912924541028175,131.87159690003176,133.4398920760062,106.88018398547017,131.57357394883945
216,Sticker | Stewie2K (Gold) | Krakow 2017,40.740212784140816,39.52251618414456,40.05229529415081,117.11396103604758,118.33419850357208,114.9390853382862,117.40086921817785
217,Sticker | Summer (Gold) | Boston 2018,88.26295248771643,88.53400508828607,88.66899346639747,93.82285427937877,92.1166842544006,89.18981979044686,94.04556692702236
218,Sticker | TACO (Gold) | Krakow 2017,99.46545763107564,105.86495268183171,108.30544300023789,142.20351406046677,142.81477715282932,141.8540664728006,142.34161849340128
219,Sticker | TaZ (Gold) | Krakow 2017,94.33211707121752,89.83665002472922,92.57193540711732,158.0416419008453,154.8631011455086,149.80313586627034,158.87476838935746
220,Sticker | Team Dignitas (Holo) | Katowice 2014,71.91727033290691,78.48089149910743,71.05937393106913,150.00934420718963,159.41353594345026,62.02078499055597,150.71394863846737
221,Sticker | Team LDLC.com (Holo) | Katowice 2014,78.45347495779717,76.41012091140138,80.40501367457634,47.46530145874145,43.00392702154883,44.38842053899609,41.805947699327845
222,Sticker | Team LDLC.com | Katowice 2014,40.15622066801611,40.10619402112005,52.14202014780507,50.53081776958051,62.151185129777076,58.249355656150925,47.464587582899995
223,Sticker | Titan (Holo) | Katowice 2014,51.41111748198895,53.62186002314653,49.368215325629976,117.95138976563094,115.7015414787322,54.31694642932272,119.74214879403388
224,Sticker | Titan | Katowice 2014,31.762746030256782,30.219518429506845,33.20308877990602,16.95219868393417,65.28314956911476,78.47571642393011,57.93377659522598
225,Sticker | Twistzz (Gold) | Boston 2018,89.61731567399698,106.3170620525382,107.40045869221501,136.81471553102583,139.9958468690626,137.29695917348624,134.99675336493502
226,Sticker | Tyloo (Foil) | Boston 2018,15.548085152446163,18.328271466518846,18.314135224630938,93.93975842530041,101.8291858479465,78.63536557584477,85.85149547734792
227,Sticker | Virtus.Pro (Holo) | Katowice 2014,50.72656943985055,53.856651011814456,53.83739753717244,84.93650235750809,89.54873433773112,80.37869906816422,78.7050855841296
228,Sticker | Vox Eminor (Holo) | Katowice 2014,66.84822539551085,68.72504885442974,65.68390161858392,156.74778764068583,159.29690753546146,132.32389436318036,158.22600124220264
229,Sticker | Vox Eminor | Katowice 2014,24.379223346765045,24.34315245789267,25.144528307170507,39.78879697568631,28.75157544971973,29.44015369721454,25.31956029917921
230,Sticker | WorldEdit (Gold) | Krakow 2017,125.54373255840584,117.25462652018643,116.88554670817457,162.9781070442972,163.1414891094591,162.28524735423213,161.98280582533317
231,Sticker | XANTARES (Gold) | Antwerp 2022,19.24016939270597,19.303703336214802,19.24016939270597,17.648762509695814,16.40205915893815,19.140628735631882,19.10145038455671
232,Sticker | XANTARES (Gold) | Boston 2018,76.80945690256071,73.45686836287467,66.01347689046256,61.43410367700855,59.87182305799688,62.7949788373112,60.44958015187
233,Sticker | Xyp9x (Gold) | Krakow 2017,77.02503573253631,72.26936776280984,58.97230561948902,149.9288557990617,153.3386511944686,150.9955835328767,149.4852023354908
234,Sticker | Xyp9x (Gold) | London 2018,92.96709149382097,81.13028213292448,80.68779370707392,76.96693925943674,76.2824877304749,80.05396074601401,77.99534764092756
235,Sticker | Zeus (Gold) | Krakow 2017,38.78664538735795,36.46038415564426,27.618780078354316,148.9929887551908,141.84804160452413,141.38084027897943,149.52673783321703
236,Sticker | ZywOo (Gold) | Katowice 2019,59.021470355046674,66.62797689477159,64.96773967308677,87.69480618457192,91.03031590357938,82.64756449394099,83.92677268945384
237,Sticker | apEX (Gold) | Krakow 2017,91.36879994044813,94.34490242064027,122.16428322608482,137.3629099976652,140.72658690583495,137.28720592908482,140.3186082265323
238,Sticker | arT (Gold) | Katowice 2019,101.36991132455995,101.37396550657314,103.52289532361493,103.74991083928712,105.55035605051457,99.79241440030856,110.00307503401598
239,Sticker | autimatic (Gold) | Krakow 2017,96.58819741262707,98.76842208182697,86.79726774241743,148.01946739002676,150.2258368217034,133.73203121914545,148.55538963991285
240,Sticker | bodyy (Gold) | Krakow 2017,86.63490072995288,99.12170004684413,99.00066949795163,138.24622852466078,141.91964249103475,139.39667946469407,139.13535862083006
241,Sticker | boltz (Gold) | Krakow 2017,80.6907303823745,80.21730950259892,79.52878470471965,150.52293641827748,149.68713076083597,134.52210677609833,151.7270731886246
242,Sticker | bondik (Foil) | Boston 2018,151.03418042263505,151.03418046578446,158.88752929893008,111.89753377359163,147.22488916182186,142.43314926767593,108.76330959481334
243,Sticker | bondik (Gold) | London 2018,48.14757998717585,50.66923729071432,50.6177714530776,118.06378446087952,115.99384920902557,113.19795658760755,118.00910669491924
244,Sticker | byali (Gold) | Krakow 2017,86.96022722348175,85.59478982726444,83.29114349363563,151.7444468601622,154.53190441859954,146.3264349262216,151.98383494403245
245,Sticker | cajunb (Gold) | Krakow 2017,110.92440229051323,112.24899441462642,109.8109111734594,155.48474137817328,157.318052252171,150.25274404483235,157.01004394305374
246,Sticker | captainMo (Gold) | London 2018,63.30095580668709,61.001091715376795,59.62277393432055,73.76990953371056,71.0031885018356,71.63896751136808,73.90613848269913
247,Sticker | chopper (Gold) | Krakow 2017,117.93194787337637,128.04426844024826,126.86133616854775,175.6068386211672,177.96475247979964,172.69554896673046,174.3585343360481
248,Sticker | chrisJ (Gold) | Krakow 2017,105.13541026363067,102.86498859002256,100.21091892834053,156.22433153179819,157.77094618204353,151.1536570838144,156.15829896753002
249,Sticker | coldzera (Gold) | Boston 2018,88.11107329754597,87.49496302614078,87.73555317819603,107.07869917907789,106.13913621520135,107.51426074755629,106.81122180153382
250,Sticker | coldzera (Gold) | Krakow 2017,85.12762877475463,85.43472652659031,85.58594641604256,124.53338140201217,126.60895651388445,126.22810178956898,124.21885109348418
251,Sticker | compLexity Gaming (Holo) | Katowice 2014,90.80052464094798,90.57011603407756,100.75417716234286,119.34845597546727,125.56777576227509,121.77810168904361,114.051107428731
252,Sticker | dennis (Gold) | Krakow 2017,101.21542563066468,101.53049613701575,103.08484853738456,138.71109803697357,138.86081453550025,136.36142254708034,139.20378513295066
253,Sticker | device (Gold) | Boston 2018,72.25527789554138,76.1279252969693,50.82347807263595,134.24345955962505,134.56012470494503,129.2468082173049,131.5761457296199
254,Sticker | device (Gold) | Katowice 2019,38.30183531635289,38.46145165604967,37.28572359379115,198.3596870825414,70.45008250756958,82.80934428774368,107.0719650788388
255,Sticker | dimasick (Gold) | Boston 2018,93.0055824050545,92.70276237413631,93.0055824050545,106.7629973120412,105.01587832157553,106.00369500198236,104.91968419100192
256,Sticker | dupreeh (Gold) | Boston 2018,106.02803459937658,97.42556336894654,97.40113616249977,136.4954672124864,136.07471647484806,133.92965843008182,137.60263328260737
257,Sticker | dupreeh (Gold) | Krakow 2017,61.50950221571799,75.1326550386048,72.60880326303086,151.0325350755259,151.86763712244584,134.20253864423844,150.62812627287477
258,Sticker | electronic (Gold) | Boston 2018,72.7748461573754,85.49941736859402,81.89823546169325,152.20579216972394,151.32039841772607,138.10305022364324,151.31326980697736
259,Sticker | electronic (Gold) | Krakow 2017,147.72204844175172,144.26565016544387,142.00652103877314,183.62028307080874,186.87175056387645,181.11904084666068,183.57560440915893
260,Sticker | electronic (Gold) | London 2018,99.01210179980193,101.06120845692146,79.94599999468933,138.86499465317328,141.56800939421427,137.20201440840594,138.65691542399588
261,Sticker | f0rest (Gold) | Katowice 2019,36.65033034949553,31.49685628791445,21.940514149987386,28.80846934355759,36.32536730132038,31.80394549467756,47.06569892481385
262,Sticker | f0rest (Gold) | London 2018,78.36837384072672,68.79359837517313,68.79647123709472,69.73961497104358,69.39329749663739,67.3545421216049,68.8174114512901
263,Sticker | felps (Gold) | Krakow 2017,97.18607598780045,101.05853310267679,103.30359641869286,144.73450595847567,143.89326093920104,140.5638627559809,142.73747254015782
264,Sticker | fer (Gold) | Boston 2018,84.64588160676682,77.0390975874661,85.74890434815543,95.53952763915854,95.42119665039391,94.00538491421406,96.4160655868044
265,Sticker | fer (Gold) | Krakow 2017,50.3183413949625,56.43634890173133,58.72739669614543,111.27773323229582,113.29141005148972,101.71793803616836,110.61506428984931
266,Sticker | flamie (Gold) | Krakow 2017,78.50191708442522,79.0051959297896,67.21440304907426,151.60365499800355,153.24300398608858,152.54979421550587,151.70135385857702
267,Sticker | gla1ve (Gold) | Krakow 2017,95.77466439670559,93.38012916938314,91.69789223784869,162.87437274090956,162.05606016627783,145.5809005774304,162.42283034267948
268,Sticker | gob b (Gold) | Krakow 2017,116.83060597571613,110.00225196995406,110.31457101528285,157.19945978873062,157.84420264701603,157.17724592321585,157.51547272267
269,Sticker | iBUYPOWER (Holo) | Katowice 2014,32.09877884994675,34.235069591842255,32.39501459890858,87.4158071063283,92.80365369902562,66.14394760019496,90.04440966292063
270,Sticker | iBUYPOWER | Katowice 2014,24.53730326936392,24.49165449816349,17.242817489857167,21.607579552147723,60.44665433968268,36.232181365017354,22.993031212513717
271,Sticker | innocent (Gold) | Krakow 2017,83.59474476425278,90.81298933152269,88.12984931606316,147.32609710502288,152.67237489943335,142.6506944974262,147.4032655440474
272,Sticker | jR (Gold) | Krakow 2017,97.2858968947515,98.58167708483944,105.01284879179372,152.5575491241295,154.61837635687525,154.01375973809203,153.17048737183705
273,Sticker | jdm64 (Gold) | Boston 2018,55.14579246355967,55.35992221941218,71.42689667623041,81.8029550130201,73.2265259984828,72.67401317250663,82.07398813729743
274,Sticker | jks (Gold) | Boston 2018,58.456442355331674,63.12739689737024,62.06000244018998,58.54573181077459,58.46083874621329,61.96896169873978,60.911988057885175
275,Sticker | k0nfig (Gold) | Krakow 2017,91.8348274445711,90.66921924772173,88.55085470924361,153.55955396433725,157.3410643199639,146.79769488281093,152.93051689512947
276,Sticker | kNgV- (Gold) | Krakow 2017,82.06534411178158,75.70352288045132,71.55644980930633,139.96868129291994,131.6629381365659,127.87546538254871,140.6465979759356
277,Sticker | kRYSTAL (Gold) | Krakow 2017,66.31281299667289,81.7072969198543,81.6243721294529,147.401270266724,147.37168240486974,146.52628725355393,147.6130010852607
278,Sticker | karrigan (Gold) | Krakow 2017,89.45174299142022,94.28724983352187,92.40681648485302,150.7642236315458,152.86269260294745,148.17014841600073,150.62501090080048
279,Sticker | keev (Gold) | Krakow 2017,87.02943401949906,79.79875861393418,85.52722714098059,133.04753552708505,142.9477621490179,132.84627012911702,134.82721984783356
280,Sticker | kennyS (Gold) | Berlin 2019,17.554964876874518,18.82147914894389,18.488936367839784,22.587660927954584,21.10916806138977,27.310256717090684,25.672305605941816
281,Sticker | kennyS (Gold) | Boston 2018,100.6868611432428,101.98969637889165,82.68615389221019,149.3552985000866,147.79305586710768,145.57776230777012,150.12271153518944
282,Sticker | kennyS (Gold) | Katowice 2019,59.372154435003864,63.02958450667351,62.9877941864442,81.72319045485396,82.75955384640203,66.14979327606794,89.71476510347098
283,Sticker | kennyS (Gold) | Krakow 2017,82.18689650108256,79.22655348055397,79.21732194557976,133.40327787919537,137.8818517591949,132.62037864190046,133.3283637864185
284,Sticker | kennyS (Gold) | London 2018,61.58745815104073,58.686958794691805,55.27747694634232,125.91536875199904,123.74729737848646,111.93453223680291,128.88147434077416
285,Sticker | keshandr (Gold) | Boston 2018,79.0892664061405,73.36160569364404,74.73068327153153,164.51026328632076,164.20829229283106,161.57298063500193,164.60238392442017
286,Sticker | m0NESY (Gold) | Antwerp 2022,13.891416521923343,13.83003382445362,13.891416521923343,12.93150118258086,16.689363726384812,10.489866836792007,18.64490187855459
287,Sticker | markeloff (Gold) | Krakow 2017,85.9034612657444,100.6336975878663,100.5138118673693,147.13902769338011,146.09859519743853,145.1462800181822,148.33510036075324
288,Sticker | mir (Gold) | Krakow 2017,88.57191762067038,89.87054557901763,86.85525601621408,156.7440162144544,162.9714450043272,157.79941820859858,156.49621325557055
289,Sticker | mousesports (Holo) | Katowice 2014,89.79789631487083,91.7270358461579,91.97469464268147,103.39234936249194,98.13845954328033,98.50580580498448,96.24596443020695
290,Sticker | n0thing (Gold) | Krakow 2017,78.02867360125349,74.77582661477425,62.7320462783754,142.80254722990577,140.51561109430105,137.72377457194415,141.528584852869
291,Sticker | nex (Gold) | Krakow 2017,93.43235923962501,100.78435118848184,101.04584714303749,123.78975796897018,124.84215763991013,124.76999288071202,123.81922810104376
292,Sticker | nitr0 (Gold) | Boston 2018,80.0027532034167,69.03780370471358,69.01514906784115,72.84278785767665,70.91936410147581,78.88227381330768,72.78649405895172
293,Sticker | olofmeister (Gold) | Krakow 2017,83.56115927081274,86.34293592543827,84.8645265510589,140.05094841914894,141.58155683533062,140.72002264353196,138.90474746028121
294,Sticker | pashaBiceps (Gold) | Boston 2018,77.98206249658013,66.60523475855732,61.885287736962184,173.3742444270156,30.408021707221454,26.013031204588923,134.92126311383743
295,Sticker | pashaBiceps (Gold) | Krakow 2017,87.07980435614067,90.82950599581302,78.64528306433434,143.90182334267217,145.78800249898086,136.56555987075552,142.8398019402567
296,Sticker | pashaBiceps (Gold) | London 2018,31.338119426539144,31.960248020989695,31.942955789707597,74.50981527020538,78.63352503086443,69.34893713692168,73.61882214782919
297,Sticker | rain (Gold) | Antwerp 2022,7.071512128851673,7.071512118435292,7.0251308006715725,12.911968564260807,17.036421701805878,14.805547494613288,15.727778990601795
298,Sticker | rain (Gold) | Boston 2018,60.242389188291796,79.13014930537562,79.55366049787035,135.0518419201467,138.66029865713568,129.33254118511027,135.42637003037086
299,Sticker | rain (Gold) | Krakow 2017,121.69487895425665,113.77078549468335,113.78822311662172,131.50361570196304,132.11758904264002,131.3714428942871,131.66343095157927
300,Sticker | ropz (Gold) | Boston 2018,103.02197742771982,107.2442018287702,108.33025798728397,157.00438620270475,159.3881073644096,154.57366354762877,157.73840950824487
301,Sticker | ropz (Gold) | Krakow 2017,110.51953365113762,108.53044621715664,103.65893798159833,179.16868495045907,180.91578072789463,178.82784564524272,177.972292753066
302,Sticker | ropz (Gold) | London 2018,100.52072919336004,96.00053332881596,104.81012502059762,149.78035053111887,151.67077395357458,149.65824749079624,149.7409574582705
303,Sticker | s1mple (Foil) | Atlanta 2017,18.59569758030123,28.5407080633799,39.245907605436344,176.2043534587889,25.636844373496842,21.350539919224335,19.52366326482679
304,Sticker | s1mple (Gold) | Antwerp 2022,9.26506262629315,9.265062625695185,9.26506262629315,7.715383936873457,9.292286288248306,13.435797470969046,10.174249679596905
305,Sticker | s1mple (Gold) | Boston 2018,89.89526239871343,96.52682828126862,74.68663826719201,158.35012440674322,157.78534067414216,143.99700376155528,158.8308662668253
306,Sticker | s1mple (Gold) | Katowice 2019,20.91986986644923,24.832176334434543,38.74103157456591,141.73676343494867,71.9752310863248,25.59266693915697,26.513053353138314
307,Sticker | s1mple (Gold) | Krakow 2017,101.20302518492873,90.93220585787704,92.4937674125678,149.87086725815215,152.05209830172186,133.63736679055793,150.62111877832666
308,Sticker | s1mple (Gold) | London 2018,77.27067798675469,72.54429481385752,75.23987046414531,120.18954154195173,121.46205639186181,115.91712313075942,119.98435671745436
309,Sticker | sdy (Gold) | London 2018,71.8179744581762,72.50003604895238,74.21203715030634,114.08203874993508,104.95959243816435,112.3237614569493,112.36229734352752
310,Sticker | seang@res (Gold) | Boston 2018,109.0305807533456,113.54115865161151,112.7515933172318,127.17759561979597,124.80601235050938,126.06794085975946,127.45977070093225
311,Sticker | seized (Gold) | Krakow 2017,95.72873632697187,96.22318744207546,92.60073302900288,157.80322984196442,158.51555067169065,156.32180326279953,156.9904362973823
312,Sticker | shox (Gold) | Krakow 2017,74.169569514442,67.04579649403888,77.35830778395099,135.0719498630578,138.13192246639832,123.61054889996352,135.2932399228613
313,Sticker | shroud (Gold) | Krakow 2017,74.16128276014402,69.3732829409475,69.38558873131659,116.22282515189728,35.818003767565095,40.36758488941414,123.02106806162564
314,Sticker | smooya (Gold) | London 2018,63.086688852084436,62.70854857597181,62.727588220080605,64.06566733595378,64.18210491935378,64.2495874914449,63.445710950697986
315,Sticker | suNny (Gold) | Krakow 2017,107.47605213767271,109.33078367735146,109.31056443262867,152.5597514160871,157.06096913371195,150.35043178621126,153.43007154284618
316,Sticker | tabseN (Gold) | Krakow 2017,73.73447563464256,77.99339975235078,82.36536174820765,109.46368505087912,108.50431876698435,107.60866395890322,109.49994147215165
317,Sticker | waterfaLLZ (Gold) | Boston 2018,80.22971364236219,80.22971380621962,102.64884197309084,114.49475983499117,110.74610055533614,115.90344326350525,114.12483444649754
318,Sticker | wayLander (Gold) | Krakow 2017,97.64908539963051,99.27665556190045,96.9085904254025,137.93241493085335,132.47534242740346,133.07650723943726,138.32545996785734
319,Sticker | xms (Gold) | Boston 2018,39.31033196096646,39.53431717677042,39.52981807863401,118.04223943688227,124.72337151546773,92.03631850058278,117.44819140149256
320,Sticker | zehN (Gold) | Krakow 2017,111.67690887201024,122.56931196280648,122.49394433256904,152.97880260793715,154.14054036357925,147.64399498515104,153.08933808062423
321,Tec-9 | Nuclear Threat (Factory New),31.592097641832034,21.825613489966624,21.87680332030076,25.2874154314808,27.96557185784701,36.116468708682625,25.845490120863296
322,USP-S | Target Acquired (Battle-Scarred),52.55841053878443,45.72785123679374,51.23930072775254,37.40479679654475,28.10416327579102,39.0279702337101,41.31887631748676
323,USP-S | Target Acquired (Well-Worn),17.010347348078405,16.120197794223177,16.134448744233776,40.238215829236744,24.76972701479104,20.733823778736568,22.665530132643838
324,USP-S | The Traitor (Factory New),6.37810489922819,6.394251360892035,7.942996399906527,13.506491014255548,11.324611222075069,12.661142257715195,12.705692368659001
325,★ Bayonet | Autotronic (Factory New),29.94389176956168,19.185838616544643,16.109444684908635,19.031365467396068,66.41771225147518,17.380240674392848,20.47152292918028
326,★ Bayonet | Case Hardened (Factory New),16.11630327422114,15.521020861106509,14.876055585413805,31.190511406926117,43.15546446402494,27.531204166417197,40.90566558716479
327,★ Bayonet | Fade (Minimal Wear),13.826983380128631,19.763221493511768,17.897379237939244,32.80166899076107,41.624156081966674,32.96154358256901,43.625696468812635
328,★ Bayonet | Freehand (Battle-Scarred),9.3115037346549,7.488137645397101,7.488125419807482,39.9717463757498,9.848207701827489,6.2387846996936505,7.214022545336297
329,★ Bayonet | Gamma Doppler (Minimal Wear),10.564490415511804,10.693098451372816,10.69407195886,12.422691118246114,13.007691445612814,10.723928850754362,15.746801808028602
330,★ Bayonet | Lore (Factory New),15.351711119598209,9.19167355847756,9.032082679981816,8.309532693975346,7.741220129873799,7.9582889286889085,7.980500578304562
331,★ Bayonet | Lore (Well-Worn),22.307976634972185,13.969340376927427,13.945395080487751,19.705869930815233,12.59656366876358,10.329083381503942,7.777129010993568
332,★ Bayonet | Marble Fade (Minimal Wear),11.683148192343303,10.449887617693038,10.45002637437995,57.226061529331005,20.436611303289197,10.415195732528613,21.66276418112116
333,★ Bowie Knife | Autotronic (Minimal Wear),9.02500655008745,6.161849118257447,6.161847053563511,8.897750792172713,8.631283329926859,7.074011524797575,7.53853679627027
334,★ Bowie Knife | Blue Steel (Factory New),18.676552454597086,14.055554823271995,11.911780885835347,12.82050719730978,13.635108162128956,13.55902390580956,14.893503441932856
335,★ Bowie Knife | Bright Water (Well-Worn),9.059920189829652,9.308570155977472,10.824761993920905,18.116907544285947,9.996836459231924,10.674687799829178,10.661730484304488
336,★ Bowie Knife | Case Hardened (Factory New),18.22294933574994,18.165327592675343,18.10166399723815,22.658379193491086,20.402512579125357,22.276353268319426,18.719456841250686
337,★ Bowie Knife | Doppler (Minimal Wear),15.36026534008607,14.869030303865282,14.868303157728729,14.464689487454699,14.305097617797909,14.217171910635253,14.324764347744283
338,★ Bowie Knife | Fade (Minimal Wear),16.207730632685738,13.939325992756041,13.939173971021384,30.375308142655076,43.23204144335213,16.018819251619917,23.087452901856345
339,★ Bowie Knife | Freehand (Well-Worn),19.464055743062243,11.1040564727583,11.017115199402474,24.98777981180952,15.447863928308225,10.653105151542432,11.608112086547669
340,★ Bowie Knife | Lore (Field-Tested),6.564536425862375,8.850686150420934,8.859250231972396,14.617924986316906,6.900062518955187,6.9798725689432,6.641861540646492
