,Item,SES,Arima,Basic LSTM,Stacked LSTM,RNN,GRU
164,Sticker | Boombl4 (Gold) | Boston 2018,1.017353225695857,1.0250171189222796,1.2713044303301844,1.2760991073472392,1.3072283158132507,1.264715563915321
165,Sticker | Clan-Mystik (Holo) | Katowice 2014,0.8737000196400958,0.8918681599957763,1.9130926411631963,1.879275976544459,1.2672063059510668,1.0433453339394319
166,Sticker | DD (Gold) | London 2018,0.9305233389517541,0.9566636678787688,2.6277803014614394,2.652321587462568,2.4852526945309092,2.6208532924923253
167,Sticker | DickStacy (Gold) | Katowice 2019,1.3367551292945123,1.3357913481894979,1.999833758989548,2.583250742455496,2.2861375253456555,2.668681978406959
168,Sticker | Dosia (Gold) | Krakow 2017,0.8959539435987042,0.9334321245334715,3.147113889961446,2.9176181717168825,1.0507425387732894,3.120683412229137
169,Sticker | ESL Skull (Foil) | Katowice 2014,0.8131357051474719,1.1659218048928441,15.244451716466626,0.9489991015763733,1.3768286129812064,1.3914522765543964
170,Sticker | Edward (Gold) | Krakow 2017,1.0319179713270754,1.0308316978528245,1.2245883465112024,1.2249727845378418,1.2090693600432045,1.2318513304617176
171,Sticker | EliGE (Gold) | Boston 2018,0.6933960374730175,0.7431487005865592,0.5376030841160382,0.5963196310942291,0.7540915877405672,0.8503302575600167
172,Sticker | EliGE (Gold) | London 2018,1.043535285911757,1.0555042533897918,1.075619534400925,1.0682716734345643,1.074277681569298,1.070572522533825
173,Sticker | FalleN (Gold) | Boston 2018,1.595793212540939,1.7740560991102525,2.2757981419196547,2.2396830355894655,2.0515123948685567,2.2767043407379663
174,Sticker | FalleN (Gold) | Krakow 2017,1.1897827873975113,1.3443406795948138,2.0523553469356117,2.0966943158745965,1.980307131904765,2.01773219400345
175,Sticker | Fnatic (Holo) | Katowice 2014,0.8815090636295903,0.8818138510817379,1.2170631335339053,1.2448756418972018,1.2061365204650372,1.1549485770774808
176,Sticker | GuardiaN (Gold) | Boston 2018,1.2699721634702206,1.1635068502667305,3.3462456850185256,3.365537618733209,3.1342251018463547,3.3102432130626367
